TERMINAL_ID,MERCHANT_ID,ACCOUNT_NUMBER,DEST_ACCOUNT_NUMBER,TIMESTAMP_DB,AMOUNT,STAN,PROCESSING_CODE,RESPONSE_CODE,MTI
T1004,M2005,ACCT100131,DST300068,2026-01-19 09:47:00,298750,102314,10000,0,200
T1004,M2015,ACCT100131,DST300144,2026-01-19 13:32:00,363949,102500,400000,0,200
T1004,M2019,ACCT100131,DST300000,2026-01-19 13:33:00,325225,102513,400000,0,200
T1004,M2017,ACCT100131,DST300023,2026-01-19 15:11:00,350294,102689,400000,0,200
T1004,M2008,ACCT100131,DST300126,2026-01-19 17:02:00,321185,102972,400000,0,200
T1004,M2001,ACCT100131,DST300111,2026-01-19 19:47:00,307213,103136,400000,0,200
T1004,M2018,ACCT100131,DST300119,2026-01-19 19:50:00,296258,103208,10000,0,200
T1004,M2003,ACCT100131,DST300017,2026-01-19 20:55:00,288360,103404,400000,0,200
T1004,M2002,ACCT100131,DST300075,2026-01-19 23:18:00,328020,103733,10000,0,200
T1004,M2004,ACCT100131,DST300035,2026-01-20 00:01:00,320268,104164,400000,0,200
T1004,M2019,ACCT100131,DST300138,2026-01-20 00:54:00,312972,104602,400000,0,200
T1004,M2010,ACCT100131,DST300192,2026-01-20 00:57:00,333349,104649,400000,0,200
T1004,M2018,ACCT100131,DST300077,2026-01-20 02:05:00,322193,104741,400000,0,200
T1027,M2014,ACCT100132,DST300179,2026-01-13 12:00:00,94984,100111,10000,0,200
T1027,M2015,ACCT100132,DST300062,2026-01-13 14:42:00,104699,100176,400000,0,200
T1027,M2012,ACCT100132,DST300091,2026-01-13 18:25:00,75790,100265,10000,0,200
T1027,M2017,ACCT100132,DST300007,2026-01-13 20:38:00,46282,100288,10000,0,200
T1027,M2008,ACCT100132,DST300141,2026-01-14 00:05:00,74178,100322,400000,0,200
T1027,M2009,ACCT100132,DST300016,2026-01-14 01:17:00,33418,100352,400000,0,200
T1027,M2002,ACCT100132,DST300146,2026-01-14 02:10:00,93707,100697,10000,0,200
T1027,M2003,ACCT100132,DST300191,2026-01-14 02:12:00,83109,100755,400000,0,200
T1027,M2017,ACCT100132,DST300023,2026-01-14 02:16:00,126262,103408,400000,0,200
T1027,M2019,ACCT100132,DST300070,2026-01-14 02:59:00,58611,100883,400000,0,200
T1027,M2013,ACCT100132,DST300100,2026-01-14 03:38:00,93323,101517,10000,68,200
T1027,M2015,ACCT100132,DST300125,2026-01-14 03:39:00,65650,102573,300000,55,200
T1027,M2008,ACCT100132,DST300175,2026-01-14 03:40:00,73550,102574,300000,55,200
T1027,M2008,ACCT100132,DST300165,2026-01-14 03:41:00,93419,102575,300000,55,200
T1027,M2011,ACCT100132,DST300180,2026-01-14 04:34:00,84530,101254,10000,0,200
T1027,M2013,ACCT100132,DST300036,2026-01-14 06:15:00,34646,103856,10000,0,200
T1027,M2016,ACCT100132,DST300152,2026-01-14 06:48:00,94730,102665,400000,0,200
T1027,M2014,ACCT100132,DST999999,2026-01-14 06:50:00,105661,103213,400000,0,200
T1027,M2010,ACCT100132,DST999999,2026-01-14 06:52:00,98911,103214,400000,0,200
T1027,M2015,ACCT100132,DST300155,2026-01-14 07:35:00,47708,101305,10000,0,200
T1027,M2017,ACCT100132,DST300024,2026-01-14 10:03:00,63718,104114,400000,0,200
T1027,M2011,ACCT100132,DST300012,2026-01-14 13:53:00,72268,104306,400000,0,200
T1027,M2009,ACCT100132,DST300000,2026-01-14 13:56:00,35174,104589,400000,0,200
T1027,M2010,ACCT100132,DST300180,2026-01-14 17:32:00,90683,104827,10000,0,200
T1027,M2018,ACCT100132,DST300091,2026-01-14 18:48:00,116641,104869,10000,0,200
T1019,M2009,ACCT100133,DST300042,2026-01-01 02:09:00,356559,100320,10000,0,200
T1019,M2008,ACCT100133,DST300037,2026-01-01 02:34:00,1690933,100500,10000,0,200
T1019,M2002,ACCT100133,DST300042,2026-01-01 04:45:00,358235,101124,10000,0,200
T1019,M2003,ACCT100133,DST300116,2026-01-01 04:50:00,323144,101222,10000,51,200
T1019,M2002,ACCT100133,DST300157,2026-01-01 08:07:00,347356,101349,400000,0,200
T1019,M2007,ACCT100133,DST300141,2026-01-01 11:54:00,342314,101401,10000,0,200
T1019,M2005,ACCT100133,DST300138,2026-01-01 13:06:00,327610,100182,400000,68,200
T1019,M2017,ACCT100133,DST300139,2026-01-01 15:29:00,347318,101962,10000,0,200
T1019,M2011,ACCT100133,DST300175,2026-01-01 17:09:00,346514,102216,10000,0,200
T1019,M2004,ACCT100133,DST300025,2026-01-01 17:59:00,381650,102405,400000,0,200
T1019,M2014,ACCT100133,DST300006,2026-01-01 20:07:00,355518,102728,10000,0,200
T1019,M2010,ACCT100133,DST300085,2026-01-01 20:08:00,323385,103220,10000,0,200
T1019,M2014,ACCT100133,DST300197,2026-01-01 21:38:00,313950,103513,10000,0,200
T1019,M2011,ACCT100133,DST300033,2026-01-02 01:04:00,339027,103790,400000,0,200
T1019,M2005,ACCT100133,DST300127,2026-01-02 01:22:00,553904,104298,10000,0,200
T1019,M2016,ACCT100133,DST300101,2026-01-02 04:03:00,316870,104673,400000,0,200
T1019,M2019,ACCT100133,DST300178,2026-01-02 04:26:00,358404,103907,10000,0,200
T1019,M2008,ACCT100133,DST300111,2026-01-02 06:41:00,314634,104730,400000,0,200
T1019,M2006,ACCT100133,DST300095,2026-01-02 07:36:00,323360,104234,10000,0,200
T1009,M2019,ACCT100134,DST300079,2026-01-16 04:12:00,354342,101280,10000,0,200
T1009,M2000,ACCT100134,DST300148,2026-01-16 07:25:00,155319,101720,400000,0,200
T1009,M2000,ACCT100134,DST300112,2026-01-16 08:00:00,157684,100058,10000,0,200
T1009,M2018,ACCT100134,DST300196,2026-01-16 10:29:00,192387,101860,400000,0,200
T1009,M2001,ACCT100134,DST300079,2026-01-16 11:54:00,179525,100642,10000,0,200
T1009,M2015,ACCT100134,DST300007,2026-01-16 13:41:00,199282,100698,400000,0,200
T1009,M2008,ACCT100134,DST300026,2026-01-16 14:00:00,144602,102542,400000,68,200
T1009,M2002,ACCT100134,DST300067,2026-01-16 15:24:00,139596,101022,400000,68,200
T1009,M2012,ACCT100134,DST300152,2026-01-16 16:01:00,242938,101182,10000,0,200
T1009,M2005,ACCT100134,DST300023,2026-01-16 16:21:00,209244,102606,400000,0,200
T1009,M2018,ACCT100134,DST300179,2026-01-16 18:22:00,187698,102934,400000,51,200
T1009,M2008,ACCT100134,DST300161,2026-01-16 19:00:00,170776,101251,400000,0,200
T1009,M2002,ACCT100134,DST300009,2026-01-16 19:24:00,144456,103309,10000,0,200
T1009,M2019,ACCT100134,DST300062,2026-01-16 23:06:00,191746,103462,10000,0,200
T1009,M2004,ACCT100134,DST300168,2026-01-17 00:20:00,174975,104145,10000,0,200
T1009,M2013,ACCT100134,DST300032,2026-01-17 00:53:00,176786,104165,400000,0,200
T1009,M2013,ACCT100134,DST300131,2026-01-17 02:45:00,227801,104290,10000,0,200
T1009,M2015,ACCT100134,DST300042,2026-01-17 03:54:00,156690,104237,400000,0,200
T1009,M2013,ACCT100134,DST300040,2026-01-17 04:13:00,188478,104414,10000,0,200
T1009,M2002,ACCT100134,DST300083,2026-01-17 07:37:00,217486,104441,10000,0,200
T1009,M2002,ACCT100134,DST300026,2026-01-17 08:32:00,204366,104927,400000,0,200
T1009,M2015,ACCT100134,DST300072,2026-01-17 09:46:00,179833,104967,400000,0,200
T1009,M2013,ACCT100134,DST300189,2026-01-17 11:25:00,202280,104972,10000,0,200
T1019,M2007,ACCT100135,DST999999,2026-01-07 23:21:00,317734,100076,400000,0,200
T1019,M2016,ACCT100135,DST999999,2026-01-07 23:23:00,278391,100077,400000,0,200
T1019,M2011,ACCT100135,DST300107,2026-01-08 01:39:00,311929,100125,10000,0,200
T1010,M2009,ACCT100135,DST300003,2026-01-08 01:45:00,286685,103568,10000,0,200
T1010,M2002,ACCT100135,DST300130,2026-01-08 02:13:00,313269,103773,400000,0,200
T1010,M2013,ACCT100135,DST300105,2026-01-08 02:57:00,306043,103945,400000,0,200
T1019,M2004,ACCT100135,DST300004,2026-01-08 05:26:00,291439,100701,400000,0,200
T1019,M2009,ACCT100135,DST300021,2026-01-08 05:41:00,345834,100784,10000,0,200
T1010,M2007,ACCT100135,DST300068,2026-01-08 06:12:00,348145,104038,400000,0,200
T1019,M2000,ACCT100135,DST300024,2026-01-08 07:18:00,281342,101288,400000,0,200
T1019,M2019,ACCT100135,DST300022,2026-01-08 07:19:00,325229,101327,300000,55,200
T1019,M2018,ACCT100135,DST300155,2026-01-08 07:20:00,284115,101328,300000,55,200
T1019,M2017,ACCT100135,DST300077,2026-01-08 07:21:00,266728,101329,300000,55,200
T1010,M2004,ACCT100135,DST300146,2026-01-08 08:21:00,363208,104689,400000,0,200
T1019,M2000,ACCT100135,DST300153,2026-01-08 09:48:00,307879,101579,10000,0,200
T1019,M2001,ACCT100135,DST300140,2026-01-08 12:06:00,291953,101727,400000,0,200
T1019,M2006,ACCT100135,DST300085,2026-01-08 15:39:00,324482,102434,10000,68,200
T1019,M2009,ACCT100135,DST300160,2026-01-08 16:21:00,340889,102753,10000,0,200
T1019,M2001,ACCT100135,DST300109,2026-01-08 17:32:00,319261,103361,10000,0,200
T1010,M2012,ACCT100135,DST300164,2026-01-08 17:36:00,311624,103413,10000,0,200
T1010,M2000,ACCT100135,DST300089,2026-01-08 19:06:00,289428,103536,400000,0,200
T1029,M2001,ACCT100136,DST300041,2026-01-04 02:16:00,254405,100072,10000,0,200
T1029,M2010,ACCT100136,DST300194,2026-01-04 04:53:00,269262,100199,400000,0,200
T1029,M2005,ACCT100136,DST300015,2026-01-04 08:43:00,238867,101026,10000,0,200
T1029,M2019,ACCT100136,DST300063,2026-01-04 10:23:00,259548,101129,10000,0,200
T1029,M2012,ACCT100136,DST300152,2026-01-04 12:04:00,244237,101193,10000,0,200
T1029,M2014,ACCT100136,DST300097,2026-01-04 12:46:00,306175,101524,10000,0,200
T1029,M2011,ACCT100136,DST300147,2026-01-04 15:31:00,288169,101538,400000,0,200
T1029,M2015,ACCT100136,DST300073,2026-01-04 18:17:00,273450,101543,400000,0,200
T1029,M2007,ACCT100136,DST300161,2026-01-04 21:56:00,235667,101593,400000,0,200
T1029,M2017,ACCT100136,DST300143,2026-01-05 01:07:00,268994,101881,10000,0,200
T1029,M2005,ACCT100136,DST300053,2026-01-05 03:25:00,252644,103497,400000,0,200
T1029,M2009,ACCT100136,DST300049,2026-01-05 04:05:00,275590,103828,10000,0,200
T1029,M2012,ACCT100136,DST300069,2026-01-05 04:18:00,340248,104848,10000,0,200
T1029,M2015,ACCT100136,DST300099,2026-01-05 04:27:00,291271,104875,10000,0,200
T1029,M2011,ACCT100136,DST300018,2026-01-05 04:52:00,286006,103058,10000,0,200
T1029,M2000,ACCT100136,DST300081,2026-01-05 06:09:00,273315,104157,400000,0,200
T1008,M2016,ACCT100137,DST300184,2026-01-08 00:48:00,319300,100473,400000,68,200
T1008,M2009,ACCT100137,DST300176,2026-01-08 03:03:00,334797,100734,10000,0,200
T1008,M2009,ACCT100137,DST300100,2026-01-08 06:14:00,333178,102437,10000,0,200
T1008,M2000,ACCT100137,DST300190,2026-01-08 10:14:00,335680,102602,400000,0,200
T1008,M2009,ACCT100137,DST300126,2026-01-08 13:01:00,327649,103054,400000,0,200
T1008,M2009,ACCT100137,DST300020,2026-01-08 15:33:00,379126,103317,400000,0,200
T1008,M2018,ACCT100137,DST300083,2026-01-08 16:34:00,319580,103653,400000,0,200
T1008,M2011,ACCT100137,DST300146,2026-01-08 18:12:00,312613,103877,10000,0,200
T1008,M2004,ACCT100137,DST300034,2026-01-08 20:39:00,335937,104104,10000,0,200
T1008,M2005,ACCT100137,DST300020,2026-01-08 23:30:00,337150,104426,400000,0,200
T1008,M2017,ACCT100137,DST300118,2026-01-09 02:34:00,324363,104581,10000,0,200
T1008,M2015,ACCT100137,DST300171,2026-01-09 03:20:00,316971,104633,400000,0,200
T1008,M2014,ACCT100137,DST300074,2026-01-09 05:38:00,320680,104644,400000,0,200
T1008,M2007,ACCT100137,DST300043,2026-01-09 06:59:00,317071,104953,400000,0,200
T1022,M2003,ACCT100138,DST300014,2026-01-16 03:16:00,246436,102354,10000,51,200
T1022,M2019,ACCT100138,DST300110,2026-01-16 04:40:00,276742,102412,400000,0,200
T1022,M2013,ACCT100138,DST300109,2026-01-16 06:27:00,241752,102629,10000,0,200
T1022,M2008,ACCT100138,DST300104,2026-01-16 08:08:00,227515,102932,10000,0,200
T1022,M2014,ACCT100138,DST300069,2026-01-16 09:04:00,273954,104979,10000,0,200
T1022,M2000,ACCT100138,DST300064,2026-01-16 09:29:00,252035,100091,10000,0,200
T1022,M2006,ACCT100138,DST300161,2026-01-16 12:02:00,265845,101816,400000,0,200
T1022,M2016,ACCT100138,DST300178,2026-01-16 12:45:00,257417,101954,400000,0,200
T1018,M2016,ACCT100139,DST300112,2026-01-12 16:36:00,291781,100254,10000,0,200
T1018,M2009,ACCT100139,DST300035,2026-01-12 19:49:00,288059,100752,400000,51,200
T1018,M2012,ACCT100139,DST300000,2026-01-12 21:22:00,298574,100854,400000,0,200
T1018,M2001,ACCT100139,DST300184,2026-01-12 21:51:00,294279,101589,10000,0,200
T1018,M2007,ACCT100139,DST300182,2026-01-12 21:54:00,279659,102239,400000,68,200
T1018,M2018,ACCT100139,DST300082,2026-01-13 00:55:00,304231,102440,400000,0,200
T1018,M2005,ACCT100139,DST300049,2026-01-13 01:27:00,327184,102548,10000,0,200
T1018,M2016,ACCT100139,DST300118,2026-01-13 02:05:00,272382,103421,400000,0,200
T1018,M2015,ACCT100139,DST300191,2026-01-13 05:09:00,282412,102641,400000,0,200
T1018,M2005,ACCT100139,DST300119,2026-01-13 05:20:00,284241,103507,400000,0,200
T1018,M2008,ACCT100139,DST300007,2026-01-13 05:55:00,344051,104037,400000,0,200
T1018,M2018,ACCT100139,DST300017,2026-01-13 08:24:00,319666,104270,10000,0,200
T1018,M2012,ACCT100139,DST300066,2026-01-13 08:39:00,289171,104487,400000,0,200
T1018,M2017,ACCT100139,DST300029,2026-01-13 12:10:00,272236,104603,400000,0,200
T1018,M2003,ACCT100139,DST300124,2026-01-13 12:11:00,314754,104954,400000,0,200
T1015,M2019,ACCT100140,DST300065,2026-01-08 14:38:00,287715,100361,10000,0,200
T1015,M2005,ACCT100140,DST300000,2026-01-08 15:11:00,280472,100410,10000,0,200
T1015,M2002,ACCT100140,DST300080,2026-01-08 19:02:00,249751,100617,400000,0,200
T1015,M2005,ACCT100140,DST300075,2026-01-08 19:43:00,258393,101010,400000,0,200
T1015,M2011,ACCT100140,DST300113,2026-01-08 20:15:00,266349,101434,10000,0,200
T1015,M2014,ACCT100140,DST300177,2026-01-08 23:10:00,297364,101795,400000,0,200
T1015,M2000,ACCT100140,DST300153,2026-01-09 01:57:00,278415,101924,400000,0,200
T1015,M2000,ACCT100140,DST300044,2026-01-09 03:31:00,267440,102262,10000,0,200
T1015,M2008,ACCT100140,DST300159,2026-01-09 04:50:00,323787,103007,400000,0,200
T1015,M2013,ACCT100140,DST300096,2026-01-09 05:30:00,298438,103768,10000,0,200
T1015,M2002,ACCT100140,DST300123,2026-01-09 05:32:00,305162,104332,10000,0,200
T1015,M2003,ACCT100140,DST300101,2026-01-09 07:59:00,250441,104349,400000,0,200
T1015,M2015,ACCT100140,DST300133,2026-01-09 09:33:00,295389,104402,400000,0,200
T1015,M2007,ACCT100140,DST300096,2026-01-09 10:19:00,270067,104463,400000,0,200
T1015,M2018,ACCT100140,DST300078,2026-01-09 11:11:00,279366,104553,400000,0,200
T1001,M2012,ACCT100141,DST300157,2026-01-13 03:40:00,323757,101211,10000,0,200
T1001,M2012,ACCT100141,DST300145,2026-01-13 03:49:00,339319,100234,400000,0,200
T1001,M2009,ACCT100141,DST300169,2026-01-13 03:50:00,314485,100241,10000,0,200
T1001,M2006,ACCT100141,DST300074,2026-01-13 06:33:00,274339,101275,400000,0,200
T1001,M2013,ACCT100141,DST300076,2026-01-13 07:16:00,325615,101389,400000,0,200
T1001,M2013,ACCT100141,DST300131,2026-01-13 08:32:00,346466,102687,400000,0,200
T1001,M2003,ACCT100141,DST300026,2026-01-13 08:56:00,351282,103075,10000,0,200
T1001,M2011,ACCT100141,DST300078,2026-01-13 11:23:00,345667,104069,400000,0,200
T1001,M2001,ACCT100141,DST300158,2026-01-13 14:12:00,316312,104243,10000,0,200
T1001,M2002,ACCT100141,DST300159,2026-01-13 15:47:00,310519,104421,400000,0,200
T1004,M2002,ACCT100141,DST300017,2026-01-13 15:52:00,318934,104452,10000,0,200
T1001,M2001,ACCT100141,DST300149,2026-01-13 16:48:00,328798,100131,400000,0,200
T1004,M2010,ACCT100141,DST300099,2026-01-13 17:57:00,293358,104729,10000,0,200
T1004,M2005,ACCT100141,DST300093,2026-01-13 19:41:00,339618,104852,400000,0,200
T1001,M2007,ACCT100141,DST300086,2026-01-13 19:43:00,307468,100195,400000,0,200
T1021,M2000,ACCT100142,DST300127,2026-01-16 19:07:00,248119,100484,400000,51,200
T1021,M2008,ACCT100142,DST300020,2026-01-16 21:50:00,203212,100620,400000,0,200
T1021,M2004,ACCT100142,DST300039,2026-01-17 00:30:00,210602,100913,400000,0,200
T1021,M2002,ACCT100142,DST300035,2026-01-17 03:52:00,216250,101862,10000,0,200
T1021,M2009,ACCT100142,DST300163,2026-01-17 06:07:00,225007,102084,10000,0,200
T1021,M2006,ACCT100142,DST300129,2026-01-17 08:26:00,234191,102117,10000,0,200
T1021,M2003,ACCT100142,DST300089,2026-01-17 10:00:00,227498,102119,400000,0,200
T1021,M2004,ACCT100142,DST300033,2026-01-17 10:35:00,226083,102190,400000,0,200
T1021,M2006,ACCT100142,DST300010,2026-01-17 13:44:00,201836,102709,10000,0,200
T1021,M2010,ACCT100142,DST300014,2026-01-17 14:34:00,263554,103383,400000,0,200
T1021,M2015,ACCT100142,DST300030,2026-01-17 15:50:00,190707,103731,10000,68,200
T1014,M2002,ACCT100143,DST300078,2026-01-11 07:02:00,59290,100654,400000,0,200
T1014,M2010,ACCT100143,DST300153,2026-01-11 08:04:00,77945,101661,10000,0,200
T1014,M2018,ACCT100143,DST300109,2026-01-11 11:22:00,55274,101933,10000,0,200
T1014,M2014,ACCT100143,DST300148,2026-01-11 13:13:00,33728,101964,10000,0,200
T1014,M2007,ACCT100143,DST300093,2026-01-11 17:04:00,41429,102480,10000,0,200
T1014,M2002,ACCT100143,DST300045,2026-01-11 18:24:00,70228,102579,10000,0,200
T1014,M2016,ACCT100143,DST300057,2026-01-11 21:16:00,50496,102678,400000,0,200
T1014,M2015,ACCT100143,DST300143,2026-01-11 22:37:00,77107,102854,10000,0,200
T1014,M2004,ACCT100143,DST300021,2026-01-11 22:38:00,50865,103006,10000,0,200
T1014,M2001,ACCT100143,DST300027,2026-01-12 00:51:00,31353,103187,400000,0,200
T1014,M2000,ACCT100143,DST300194,2026-01-12 01:40:00,20000,103258,400000,0,200
T1014,M2015,ACCT100143,DST300100,2026-01-12 05:23:00,28472,104617,10000,0,200
T1014,M2006,ACCT100143,DST300009,2026-01-12 06:49:00,76005,104681,10000,68,200
T1014,M2010,ACCT100143,DST300105,2026-01-12 07:46:00,76684,104942,10000,0,200
T1008,M2006,ACCT100144,DST300105,2026-01-07 03:47:00,260718,100468,10000,0,200
T1008,M2014,ACCT100144,DST300061,2026-01-07 05:53:00,221922,100496,400000,0,200
T1008,M2007,ACCT100144,DST300079,2026-01-07 07:12:00,228084,100796,400000,0,200
T1008,M2001,ACCT100144,DST300190,2026-01-07 08:00:00,245681,100849,10000,0,200
T1008,M2008,ACCT100144,DST300161,2026-01-07 11:13:00,288544,101070,400000,0,200
T1008,M2017,ACCT100144,DST300197,2026-01-07 12:12:00,241028,101082,400000,51,200
T1008,M2000,ACCT100144,DST300034,2026-01-07 16:11:00,236768,101293,10000,0,200
T1008,M2015,ACCT100144,DST300168,2026-01-07 16:34:00,261476,101454,400000,0,200
T1008,M2005,ACCT100144,DST300010,2026-01-07 19:05:00,213659,101478,400000,0,200
T1008,M2019,ACCT100144,DST300083,2026-01-07 21:19:00,247555,101905,10000,0,200
T1008,M2010,ACCT100144,DST300041,2026-01-07 23:27:00,263710,102671,10000,0,200
T1008,M2015,ACCT100144,DST300004,2026-01-08 01:24:00,235459,103410,400000,0,200
T1008,M2006,ACCT100144,DST300092,2026-01-08 02:11:00,270279,103318,10000,0,200
T1008,M2008,ACCT100144,DST300080,2026-01-08 02:45:00,292833,103597,400000,0,200
T1008,M2010,ACCT100144,DST300069,2026-01-08 04:43:00,245086,103852,400000,0,200
T1008,M2011,ACCT100144,DST300024,2026-01-08 05:53:00,185352,104706,400000,0,200
T1029,M2006,ACCT100145,DST300158,2026-01-19 01:01:00,372152,100064,10000,0,200
T1029,M2005,ACCT100145,DST300061,2026-01-19 01:16:00,405558,100184,10000,0,200
T1029,M2013,ACCT100145,DST300048,2026-01-19 03:52:00,246120,100532,400000,0,200
T1029,M2003,ACCT100145,DST300177,2026-01-19 07:26:00,245291,100985,400000,0,200
T1029,M2010,ACCT100145,DST300073,2026-01-19 10:13:00,276114,101105,400000,0,200
T1029,M2006,ACCT100145,DST300135,2026-01-19 11:54:00,277904,101986,10000,51,200
T1029,M2010,ACCT100145,DST300106,2026-01-19 14:53:00,257019,102012,10000,0,200
T1029,M2013,ACCT100145,DST300151,2026-01-19 17:56:00,289422,102288,400000,0,200
T1029,M2017,ACCT100145,DST300152,2026-01-19 20:14:00,292002,102464,400000,0,200
T1029,M2017,ACCT100145,DST300081,2026-01-19 20:52:00,263391,102499,10000,0,200
T1029,M2009,ACCT100145,DST300150,2026-01-19 23:24:00,236127,102543,10000,0,200
T1029,M2004,ACCT100145,DST300060,2026-01-20 00:43:00,253033,102719,10000,0,200
T1029,M2009,ACCT100145,DST300120,2026-01-20 01:57:00,244880,103195,10000,0,200
T1029,M2014,ACCT100145,DST300047,2026-01-20 01:59:00,280148,104525,400000,0,200
T1029,M2019,ACCT100145,DST300118,2026-01-20 02:35:00,272957,103438,10000,0,200
T1029,M2019,ACCT100145,DST300116,2026-01-20 02:49:00,257518,103825,400000,0,200
T1029,M2006,ACCT100145,DST300192,2026-01-20 04:06:00,282227,103991,10000,0,200
T1029,M2009,ACCT100145,DST300106,2026-01-20 04:20:00,261837,104965,10000,0,200
T1029,M2002,ACCT100145,DST300033,2026-01-20 05:31:00,275485,104505,400000,0,200
T1017,M2007,ACCT100146,DST300183,2026-01-07 14:34:00,358545,100780,400000,0,200
T1017,M2005,ACCT100146,DST300026,2026-01-07 18:12:00,361226,100782,400000,0,200
T1017,M2009,ACCT100146,DST300182,2026-01-07 19:40:00,346610,101107,10000,0,200
T1017,M2018,ACCT100146,DST300038,2026-01-07 20:49:00,372589,101122,400000,0,200
T1017,M2014,ACCT100146,DST300134,2026-01-07 20:50:00,317060,101353,400000,0,200
T1017,M2011,ACCT100146,DST300013,2026-01-07 21:02:00,346806,101396,400000,0,200
T1017,M2007,ACCT100146,DST300087,2026-01-08 00:11:00,321007,101626,400000,0,200
T1017,M2001,ACCT100146,DST300078,2026-01-08 03:17:00,375775,102072,400000,0,200
T1017,M2015,ACCT100146,DST300193,2026-01-08 03:19:00,319199,102679,400000,0,200
T1017,M2000,ACCT100146,DST300095,2026-01-08 03:21:00,321303,102851,10000,0,200
T1017,M2006,ACCT100146,DST300087,2026-01-08 03:22:00,373695,103899,10000,0,200
T1017,M2003,ACCT100146,DST300197,2026-01-08 06:11:00,342303,104056,400000,0,200
T1017,M2012,ACCT100146,DST999999,2026-01-08 06:13:00,343207,104214,400000,0,200
T1017,M2015,ACCT100146,DST999999,2026-01-08 06:15:00,349244,104215,400000,0,200
T1017,M2011,ACCT100146,DST300134,2026-01-08 06:24:00,346029,104284,400000,0,200
T1013,M2011,ACCT100147,DST300179,2026-01-19 10:03:00,255996,100470,10000,0,200
T1013,M2003,ACCT100147,DST300170,2026-01-19 11:50:00,287120,100995,10000,0,200
T1013,M2015,ACCT100147,DST300004,2026-01-19 11:58:00,254753,101073,400000,0,200
T1013,M2018,ACCT100147,DST300052,2026-01-19 15:03:00,240809,101804,400000,0,200
T1001,M2016,ACCT100147,DST300170,2026-01-19 15:05:00,230275,102360,10000,0,200
T1001,M2008,ACCT100147,DST300151,2026-01-19 19:05:00,261481,102967,10000,0,200
T1001,M2006,ACCT100147,DST300198,2026-01-19 20:47:00,269700,102981,10000,0,200
T1001,M2003,ACCT100147,DST300114,2026-01-19 22:59:00,235697,103491,400000,0,200
T1001,M2016,ACCT100147,DST300041,2026-01-19 23:13:00,270744,103520,10000,0,200
T1001,M2004,ACCT100147,DST300116,2026-01-20 00:41:00,247543,103666,10000,0,200
T1001,M2005,ACCT100147,DST300012,2026-01-20 01:40:00,295813,104299,10000,0,200
T1001,M2009,ACCT100147,DST300114,2026-01-20 02:19:00,250224,104809,400000,0,200
T1001,M2000,ACCT100147,DST300095,2026-01-20 02:53:00,276796,104418,10000,0,200
T1001,M2007,ACCT100147,DST300073,2026-01-20 03:42:00,272157,103814,400000,0,200
T1001,M2012,ACCT100147,DST300052,2026-01-20 05:43:00,262429,104714,400000,0,200
T1001,M2011,ACCT100147,DST300013,2026-01-20 06:58:00,259944,104724,10000,68,200
T1001,M2013,ACCT100147,DST300106,2026-01-20 09:18:00,278811,104779,400000,0,200
T1018,M2019,ACCT100148,DST300154,2026-01-17 21:55:00,265798,100312,10000,51,200
T1018,M2009,ACCT100148,DST300110,2026-01-18 00:18:00,263182,100390,400000,0,200
T1018,M2015,ACCT100148,DST300059,2026-01-18 00:30:00,244614,100653,10000,0,200
T1018,M2013,ACCT100148,DST300103,2026-01-18 02:03:00,231849,100950,10000,0,200
T1018,M2015,ACCT100148,DST300049,2026-01-18 02:55:00,271431,101724,400000,0,200
T1018,M2007,ACCT100148,DST300153,2026-01-18 03:08:00,264312,101861,400000,0,200
T1018,M2018,ACCT100148,DST300015,2026-01-18 05:31:00,250274,101919,10000,68,200
T1018,M2003,ACCT100148,DST300092,2026-01-18 09:13:00,261787,102922,10000,51,200
T1018,M2010,ACCT100148,DST300068,2026-01-18 12:30:00,259033,103093,400000,0,200
T1018,M2004,ACCT100148,DST300039,2026-01-18 14:58:00,215627,103871,10000,0,200
T1018,M2010,ACCT100148,DST300088,2026-01-18 15:15:00,279615,104339,400000,0,200
T1018,M2005,ACCT100148,DST300186,2026-01-18 18:52:00,233197,104546,400000,0,200
T1004,M2017,ACCT100149,DST300062,2026-01-12 23:45:00,303668,100264,400000,0,200
T1004,M2000,ACCT100149,DST300197,2026-01-13 02:12:00,284531,100436,10000,0,200
T1004,M2010,ACCT100149,DST300079,2026-01-13 04:21:00,276576,100498,400000,0,200
T1004,M2001,ACCT100149,DST300076,2026-01-13 07:11:00,292103,102048,400000,0,200
T1004,M2006,ACCT100149,DST300117,2026-01-13 10:14:00,274823,102125,400000,0,200
T1004,M2011,ACCT100149,DST300199,2026-01-13 14:01:00,281558,102214,10000,0,200
T1004,M2015,ACCT100149,DST300033,2026-01-13 17:51:00,325107,102477,400000,0,200
T1004,M2018,ACCT100149,DST300132,2026-01-13 20:45:00,255978,102944,400000,0,200
T1004,M2012,ACCT100149,DST300059,2026-01-14 00:26:00,273883,103269,10000,0,200
T1004,M2015,ACCT100149,DST300158,2026-01-14 01:45:00,292961,103943,400000,0,200
T1004,M2005,ACCT100149,DST300156,2026-01-14 03:26:00,291012,103373,400000,0,200
T1004,M2015,ACCT100149,DST300049,2026-01-14 04:27:00,272983,103947,10000,0,200
T1004,M2002,ACCT100149,DST300114,2026-01-14 05:40:00,244017,103954,400000,0,200
T1004,M2015,ACCT100149,DST300049,2026-01-14 05:42:00,307124,104457,10000,0,200
