TERMINAL_ID,MERCHANT_ID,ACCOUNT_NUMBER,DEST_ACCOUNT_NUMBER,TIMESTAMP_DB,AMOUNT,STAN,PROCESSING_CODE,RESPONSE_CODE,MTI,IS_FRAUD
T1022,M2004,ACCT100182,DST300019,2026-01-18 01:40:00,341950,102857,400000,00,0200,0
T1022,M2016,ACCT100182,DST300106,2026-01-18 05:28:00,337199,103044,010000,00,0200,0
T1022,M2002,ACCT100182,DST300058,2026-01-18 09:26:00,356358,103445,400000,00,0200,0
T1022,M2006,ACCT100182,DST300085,2026-01-18 13:09:00,308241,103707,010000,00,0200,0
T1022,M2009,ACCT100182,DST300062,2026-01-18 17:04:00,334827,103756,400000,00,0200,0
T1022,M2004,ACCT100182,DST300097,2026-01-18 18:27:00,308899,104287,010000,00,0200,0
T1022,M2010,ACCT100182,DST300151,2026-01-18 20:31:00,330855,104833,400000,00,0200,0
T1022,M2003,ACCT100182,DST300095,2026-01-18 23:47:00,307431,104934,400000,00,0200,0
T1021,M2005,ACCT100183,DST300121,2026-01-01 04:23:00,135060,100198,010000,00,0200,0
T1021,M2000,ACCT100183,DST300045,2026-01-01 06:50:00,145627,102090,010000,51,0200,0
T1021,M2001,ACCT100183,DST300171,2026-01-01 08:29:00,152643,102311,400000,00,0200,0
T1021,M2001,ACCT100183,DST300153,2026-01-01 12:10:00,149876,102410,400000,00,0200,0
T1021,M2015,ACCT100183,DST300018,2026-01-01 14:05:00,138090,102530,400000,00,0200,0
T1021,M2015,ACCT100183,DST300134,2026-01-01 15:31:00,160146,102733,400000,00,0200,0
T1021,M2014,ACCT100183,DST300093,2026-01-01 15:39:00,147714,103694,400000,00,0200,0
T1021,M2010,ACCT100183,DST300078,2026-01-01 16:05:00,155436,103792,010000,00,0200,0
T1021,M2010,ACCT100183,DST300021,2026-01-01 19:35:00,148691,103979,400000,00,0200,0
T1021,M2008,ACCT100183,DST300153,2026-01-01 19:51:00,210576,104152,010000,00,0200,0
T1021,M2010,ACCT100183,DST300029,2026-01-01 19:58:00,602085,104429,010000,00,0200,1
T1021,M2016,ACCT100183,DST300073,2026-01-01 20:10:00,148461,104875,010000,00,0200,0
T1019,M2010,ACCT100184,DST300090,2026-01-16 02:03:00,297135,101384,010000,00,0200,1
T1019,M2013,ACCT100184,DST300007,2026-01-16 03:45:00,187295,104275,400000,00,0200,0
T1019,M2003,ACCT100184,DST300018,2026-01-16 05:14:00,175440,104336,400000,51,0200,0
T1019,M2016,ACCT100184,DST300094,2026-01-16 05:31:00,215311,101912,010000,00,0200,0
T1019,M2009,ACCT100184,DST300076,2026-01-16 05:36:00,194801,102062,010000,00,0200,0
T1019,M2019,ACCT100184,DST300090,2026-01-16 09:14:00,199653,104480,400000,00,0200,0
T1019,M2000,ACCT100184,DST300028,2026-01-16 09:22:00,174275,102343,400000,00,0200,0
T1019,M2012,ACCT100184,DST300105,2026-01-16 09:52:00,184885,102778,400000,00,0200,0
T1019,M2002,ACCT100184,DST300176,2026-01-16 10:06:00,213241,104951,400000,00,0200,0
T1019,M2004,ACCT100184,DST300068,2026-01-16 12:27:00,219405,102853,010000,00,0200,0
T1019,M2012,ACCT100184,DST300075,2026-01-16 12:33:00,183689,100140,010000,00,0200,0
T1019,M2011,ACCT100184,DST300102,2026-01-16 13:01:00,213645,102895,010000,00,0200,0
T1019,M2015,ACCT100184,DST999999,2026-01-16 13:03:00,177102,103529,400000,00,0200,1
T1019,M2002,ACCT100184,DST999999,2026-01-16 13:05:00,184423,103530,400000,00,0200,1
T1019,M2011,ACCT100184,DST300143,2026-01-16 15:44:00,202089,100172,010000,00,0200,0
T1019,M2006,ACCT100184,DST300146,2026-01-16 16:38:00,182960,103531,400000,00,0200,0
T1019,M2007,ACCT100184,DST300084,2026-01-16 19:23:00,173677,103547,400000,00,0200,0
T1019,M2016,ACCT100184,DST300104,2026-01-16 20:51:00,195083,103850,010000,00,0200,0
T1003,M2015,ACCT100185,DST999999,2026-01-13 23:37:00,148426,100384,400000,00,0200,1
T1003,M2017,ACCT100185,DST999999,2026-01-13 23:39:00,142913,100385,400000,00,0200,1
T1003,M2007,ACCT100185,DST999999,2026-01-13 23:41:00,150506,100386,400000,00,0200,1
T1003,M2014,ACCT100185,DST300173,2026-01-14 03:15:00,125508,100835,400000,00,0200,0
T1022,M2000,ACCT100185,DST300116,2026-01-14 03:19:00,162772,100988,010000,00,0200,1
T1024,M2012,ACCT100185,DST300199,2026-01-14 03:20:00,177573,101509,010000,00,0200,1
T1024,M2019,ACCT100185,DST300074,2026-01-14 04:03:00,102484,101600,400000,00,0200,0
T1024,M2006,ACCT100185,DST300088,2026-01-14 04:40:00,155406,103149,010000,00,0200,0
T1024,M2013,ACCT100185,DST300038,2026-01-14 05:18:00,126300,103238,400000,00,0200,0
T1024,M2007,ACCT100185,DST300183,2026-01-14 07:59:00,169364,103409,400000,00,0200,0
T1024,M2015,ACCT100185,DST300026,2026-01-14 08:22:00,126461,103562,010000,00,0200,0
T1024,M2018,ACCT100185,DST300060,2026-01-14 08:39:00,115345,103780,400000,51,0200,0
T1024,M2018,ACCT100185,DST300042,2026-01-14 11:11:00,171449,104107,400000,00,0200,0
T1013,M2009,ACCT100186,DST300141,2026-01-03 16:51:00,73713,100775,400000,00,0200,0
T1013,M2008,ACCT100186,DST300091,2026-01-03 16:57:00,71217,101433,010000,00,0200,0
T1013,M2019,ACCT100186,DST300024,2026-01-03 17:21:00,49127,101723,400000,00,0200,0
T1013,M2015,ACCT100186,DST300053,2026-01-03 19:33:00,85854,102245,400000,00,0200,0
T1013,M2004,ACCT100186,DST300078,2026-01-03 20:09:00,77878,102344,400000,00,0200,0
T1013,M2012,ACCT100186,DST300099,2026-01-03 23:18:00,68566,102496,400000,00,0200,0
T1013,M2005,ACCT100186,DST300058,2026-01-04 02:03:00,56803,103802,010000,00,0200,0
T1013,M2001,ACCT100186,DST300049,2026-01-04 04:26:00,94507,104217,010000,00,0200,0
T1013,M2011,ACCT100186,DST300009,2026-01-04 04:33:00,97809,104795,010000,00,0200,0
T1013,M2005,ACCT100186,DST300125,2026-01-04 08:01:00,52594,104843,010000,00,0200,0
T1026,M2000,ACCT100187,DST300120,2026-01-21 00:28:00,101423,100286,400000,00,0200,0
T1026,M2003,ACCT100187,DST300101,2026-01-21 00:31:00,83466,100416,400000,00,0200,0
T1026,M2010,ACCT100187,DST300011,2026-01-21 01:17:00,63118,100798,400000,00,0200,0
T1026,M2009,ACCT100187,DST300017,2026-01-21 01:33:00,56947,102497,010000,00,0200,0
T1026,M2012,ACCT100187,DST300155,2026-01-21 02:18:00,92302,102535,010000,00,0200,0
T1026,M2010,ACCT100187,DST300077,2026-01-21 02:48:00,538463,102697,010000,00,0200,1
T1018,M2007,ACCT100187,DST300179,2026-01-21 03:15:00,130227,103487,010000,00,0200,1
T1026,M2012,ACCT100187,DST300066,2026-01-21 03:19:00,94185,101298,010000,68,0200,0
T1026,M2001,ACCT100187,DST300005,2026-01-21 03:24:00,100592,102705,010000,00,0200,0
T1018,M2017,ACCT100187,DST300037,2026-01-21 03:28:00,62114,102740,010000,00,0200,1
T1018,M2002,ACCT100187,DST300091,2026-01-21 03:45:00,125949,103737,010000,00,0200,0
T1018,M2018,ACCT100187,DST300051,2026-01-21 04:44:00,89043,102855,010000,00,0200,0
T1018,M2011,ACCT100187,DST300134,2026-01-21 05:30:00,69080,104127,400000,00,0200,0
T1018,M2006,ACCT100187,DST300076,2026-01-21 08:10:00,104868,102863,010000,00,0200,0
T1018,M2014,ACCT100187,DST300005,2026-01-21 08:54:00,94258,103133,010000,00,0200,0
T1018,M2005,ACCT100187,DST300089,2026-01-21 10:46:00,104099,103177,400000,00,0200,0
T1017,M2019,ACCT100188,DST300022,2026-01-17 17:18:00,309580,100627,010000,00,0200,0
T1017,M2019,ACCT100188,DST300094,2026-01-17 18:50:00,332949,100765,010000,00,0200,0
T1017,M2013,ACCT100188,DST300042,2026-01-17 19:23:00,290001,100781,010000,00,0200,0
T1017,M2013,ACCT100188,DST300064,2026-01-17 23:09:00,301896,100847,400000,00,0200,0
T1017,M2009,ACCT100188,DST300133,2026-01-17 23:26:00,284940,100910,400000,00,0200,0
T1017,M2015,ACCT100188,DST300138,2026-01-18 02:57:00,338936,101066,400000,00,0200,0
T1017,M2003,ACCT100188,DST300062,2026-01-18 06:34:00,322695,101207,400000,00,0200,0
T1017,M2015,ACCT100188,DST300036,2026-01-18 09:00:00,309659,101335,400000,00,0200,0
T1017,M2014,ACCT100188,DST300085,2026-01-18 09:44:00,335875,101346,010000,00,0200,0
T1017,M2018,ACCT100188,DST300139,2026-01-18 10:59:00,304419,102216,400000,68,0200,0
T1017,M2007,ACCT100188,DST300112,2026-01-18 12:21:00,335896,102302,400000,00,0200,0
T1017,M2013,ACCT100188,DST300174,2026-01-18 13:47:00,297848,102679,400000,00,0200,0
T1017,M2003,ACCT100188,DST300181,2026-01-18 16:23:00,314279,102827,400000,00,0200,0
T1017,M2019,ACCT100188,DST300023,2026-01-18 19:17:00,330525,103515,010000,68,0200,0
T1017,M2014,ACCT100188,DST300173,2026-01-18 23:02:00,316193,103595,400000,00,0200,0
T1017,M2013,ACCT100188,DST300185,2026-01-19 01:14:00,398381,103716,400000,00,0200,0
T1026,M2001,ACCT100188,DST300138,2026-01-19 01:18:00,310366,103883,010000,00,0200,1
T1026,M2006,ACCT100188,DST300188,2026-01-19 02:37:00,333364,103994,400000,00,0200,0
T1026,M2015,ACCT100188,DST300054,2026-01-19 05:38:00,311979,104493,400000,51,0200,0
T1026,M2016,ACCT100188,DST300091,2026-01-19 09:21:00,289728,104938,400000,00,0200,0
T1006,M2005,ACCT100189,DST300169,2026-01-09 01:53:00,337928,100066,010000,00,0200,0
T1006,M2006,ACCT100189,DST300164,2026-01-09 02:05:00,342750,100398,010000,00,0200,0
T1006,M2011,ACCT100189,DST300069,2026-01-09 03:10:00,303674,100764,400000,00,0200,0
T1006,M2010,ACCT100189,DST300163,2026-01-09 06:23:00,338685,101303,010000,00,0200,0
T1006,M2017,ACCT100189,DST300051,2026-01-09 09:15:00,305198,101498,400000,00,0200,0
T1006,M2013,ACCT100189,DST300019,2026-01-09 10:14:00,304022,101902,400000,00,0200,0
T1006,M2013,ACCT100189,DST300051,2026-01-09 10:19:00,325209,102581,400000,00,0200,0
T1006,M2015,ACCT100189,DST300058,2026-01-09 10:20:00,316874,102620,010000,00,0200,0
T1006,M2017,ACCT100189,DST300149,2026-01-09 10:22:00,356878,103129,400000,00,0200,0
T1006,M2004,ACCT100189,DST300100,2026-01-09 12:59:00,327242,103375,010000,00,0200,0
T1006,M2001,ACCT100189,DST300069,2026-01-09 14:24:00,358479,104628,400000,00,0200,0
T1006,M2011,ACCT100189,DST300021,2026-01-09 16:54:00,312926,104671,010000,00,0200,0
T1000,M2016,ACCT100190,DST300014,2026-01-13 13:38:00,145501,100322,010000,00,0200,0
T1000,M2001,ACCT100190,DST300142,2026-01-13 16:16:00,172694,100421,400000,00,0200,0
T1000,M2010,ACCT100190,DST300086,2026-01-13 18:01:00,201150,102269,400000,00,0200,0
T1000,M2011,ACCT100190,DST300199,2026-01-13 21:05:00,191898,102618,010000,00,0200,0
T1000,M2004,ACCT100190,DST300058,2026-01-13 21:47:00,150624,102694,400000,00,0200,0
T1000,M2012,ACCT100190,DST300016,2026-01-13 21:53:00,189882,103045,010000,00,0200,0
T1000,M2005,ACCT100190,DST300069,2026-01-13 22:13:00,169200,103313,400000,00,0200,0
T1000,M2002,ACCT100190,DST300163,2026-01-13 23:26:00,201735,103852,010000,00,0200,0
T1000,M2011,ACCT100190,DST300034,2026-01-14 01:16:00,162532,104221,010000,00,0200,0
T1000,M2018,ACCT100190,DST300007,2026-01-14 04:44:00,231864,104373,400000,00,0200,0
T1000,M2000,ACCT100190,DST300139,2026-01-14 06:26:00,198380,104702,010000,00,0200,0
T1000,M2009,ACCT100190,DST300017,2026-01-14 09:27:00,114899,104837,010000,00,0200,0
T1027,M2018,ACCT100190,DST300111,2026-01-14 09:32:00,169083,104975,010000,00,0200,1
T1028,M2001,ACCT100191,DST300161,2026-01-01 04:40:00,225698,100583,010000,00,0200,0
T1028,M2018,ACCT100191,DST300098,2026-01-01 07:15:00,284928,100936,400000,00,0200,0
T1028,M2016,ACCT100191,DST300060,2026-01-01 10:45:00,245982,101104,010000,00,0200,0
T1028,M2006,ACCT100191,DST300044,2026-01-01 14:35:00,271843,101161,400000,00,0200,0
T1028,M2017,ACCT100191,DST300131,2026-01-01 16:35:00,247104,101258,400000,00,0200,0
T1028,M2016,ACCT100191,DST300098,2026-01-01 16:59:00,248231,101517,400000,00,0200,0
T1028,M2008,ACCT100191,DST300185,2026-01-01 19:27:00,251773,101630,010000,00,0200,0
T1028,M2006,ACCT100191,DST300071,2026-01-01 23:19:00,231823,101708,400000,00,0200,0
T1028,M2016,ACCT100191,DST300139,2026-01-02 01:41:00,205040,102583,400000,68,0200,0
T1028,M2013,ACCT100191,DST300035,2026-01-02 02:02:00,225903,102639,010000,00,0200,0
T1028,M2010,ACCT100191,DST300100,2026-01-02 02:04:00,280217,103231,400000,00,0200,0
T1028,M2019,ACCT100191,DST300151,2026-01-02 05:09:00,234048,103330,400000,00,0200,0
T1028,M2000,ACCT100191,DST300064,2026-01-02 08:27:00,260751,103381,400000,51,0200,0
T1028,M2015,ACCT100191,DST300094,2026-01-02 09:27:00,239213,103697,400000,00,0200,0
T1028,M2014,ACCT100191,DST300084,2026-01-02 09:30:00,275950,103899,010000,00,0200,0
T1028,M2014,ACCT100191,DST300162,2026-01-02 11:10:00,250498,104698,400000,00,0200,0
T1028,M2008,ACCT100191,DST300117,2026-01-02 13:45:00,266836,104816,010000,00,0200,0
T1006,M2006,ACCT100192,DST300072,2026-01-10 01:09:00,247915,100335,010000,00,0200,0
T1006,M2016,ACCT100192,DST300165,2026-01-10 03:19:00,250323,100760,400000,00,0200,0
T1006,M2008,ACCT100192,DST300136,2026-01-10 06:56:00,249790,100800,400000,00,0200,0
T1006,M2009,ACCT100192,DST300182,2026-01-10 07:43:00,281470,100935,010000,00,0200,0
T1006,M2011,ACCT100192,DST300185,2026-01-10 10:40:00,243623,101331,010000,00,0200,0
T1006,M2018,ACCT100192,DST300095,2026-01-10 13:36:00,281980,101460,010000,00,0200,0
T1006,M2019,ACCT100192,DST300030,2026-01-10 16:39:00,266865,101633,010000,00,0200,0
T1006,M2000,ACCT100192,DST300137,2026-01-10 17:00:00,276004,101693,010000,00,0200,0
T1006,M2001,ACCT100192,DST300068,2026-01-10 19:22:00,261357,101981,400000,00,0200,0
T1006,M2015,ACCT100192,DST300182,2026-01-10 22:24:00,292185,102313,010000,00,0200,0
T1006,M2016,ACCT100192,DST300174,2026-01-11 00:11:00,251510,102987,400000,00,0200,0
T1013,M2011,ACCT100192,DST300114,2026-01-11 00:15:00,310680,103292,010000,00,0200,1
T1013,M2014,ACCT100192,DST300170,2026-01-11 03:17:00,292213,103908,400000,00,0200,0
T1013,M2009,ACCT100193,DST300054,2026-01-14 02:58:00,228805,100103,400000,00,0200,0
T1013,M2008,ACCT100193,DST300051,2026-01-14 05:01:00,267001,100147,010000,00,0200,0
T1013,M2006,ACCT100193,DST300114,2026-01-14 06:58:00,275830,100480,400000,00,0200,0
T1013,M2016,ACCT100193,DST300015,2026-01-14 07:56:00,231615,100620,010000,00,0200,0
T1013,M2010,ACCT100193,DST300029,2026-01-14 07:59:00,262448,101479,400000,00,0200,0
T1013,M2015,ACCT100193,DST300006,2026-01-14 08:00:00,283857,101861,010000,00,0200,0
T1013,M2009,ACCT100193,DST300045,2026-01-14 11:43:00,246296,101929,010000,68,0200,0
T1013,M2002,ACCT100193,DST300153,2026-01-14 14:57:00,293783,102377,010000,00,0200,0
T1013,M2002,ACCT100193,DST300194,2026-01-14 17:48:00,244119,102570,400000,00,0200,0
T1013,M2001,ACCT100193,DST300182,2026-01-14 19:24:00,321667,102624,400000,00,0200,0
T1013,M2019,ACCT100193,DST300041,2026-01-14 19:25:00,270291,102828,300000,55,0200,1
T1013,M2010,ACCT100193,DST300043,2026-01-14 19:26:00,260807,102829,300000,55,0200,1
T1013,M2017,ACCT100193,DST300177,2026-01-14 19:27:00,250768,102830,300000,55,0200,1
T1013,M2013,ACCT100193,DST300015,2026-01-14 22:01:00,250700,103009,010000,00,0200,0
T1013,M2014,ACCT100193,DST300117,2026-01-15 01:51:00,282323,103010,010000,00,0200,0
T1013,M2018,ACCT100193,DST300102,2026-01-15 05:24:00,249866,103077,400000,00,0200,0
T1013,M2018,ACCT100193,DST300197,2026-01-15 07:22:00,226829,103099,010000,00,0200,0
T1013,M2019,ACCT100193,DST300021,2026-01-15 08:28:00,269973,103154,010000,68,0200,0
T1013,M2002,ACCT100193,DST300195,2026-01-15 11:15:00,241423,103194,400000,68,0200,0
T1013,M2011,ACCT100193,DST300094,2026-01-15 14:47:00,200706,103430,010000,00,0200,0
T1013,M2012,ACCT100193,DST300171,2026-01-15 14:54:00,263245,104192,010000,00,0200,0
T1013,M2008,ACCT100193,DST300061,2026-01-15 17:13:00,290375,104645,400000,00,0200,0
T1003,M2013,ACCT100194,DST300143,2026-01-12 02:16:00,111155,100428,010000,00,0200,0
T1003,M2010,ACCT100194,DST300163,2026-01-12 03:28:00,127179,100633,010000,00,0200,0
T1003,M2008,ACCT100194,DST300127,2026-01-12 04:27:00,189089,102365,010000,00,0200,1
T1003,M2004,ACCT100194,DST300163,2026-01-12 04:28:00,114291,101261,010000,00,0200,0
T1003,M2002,ACCT100194,DST300073,2026-01-12 04:39:00,183262,103669,010000,00,0200,1
T1003,M2003,ACCT100194,DST300138,2026-01-12 06:08:00,91155,103429,400000,00,0200,0
T1003,M2006,ACCT100194,DST300191,2026-01-12 07:22:00,101618,104656,010000,00,0200,0
T1007,M2003,ACCT100195,DST300183,2026-01-14 02:38:00,298686,104992,010000,00,0200,0
T1007,M2016,ACCT100195,DST300189,2026-01-14 03:21:00,283551,101876,400000,00,0200,0
T1007,M2006,ACCT100195,DST300086,2026-01-14 04:03:00,307229,102028,010000,00,0200,0
T1007,M2000,ACCT100195,DST300145,2026-01-14 04:09:00,538345,101003,010000,00,0200,1
T1007,M2001,ACCT100195,DST300038,2026-01-14 05:58:00,276336,102412,010000,00,0200,0
T1007,M2012,ACCT100195,DST300134,2026-01-14 06:15:00,259165,101145,400000,00,0200,0
T1007,M2010,ACCT100195,DST300129,2026-01-14 07:20:00,310805,103162,010000,00,0200,0
T1007,M2002,ACCT100195,DST300091,2026-01-14 08:07:00,325139,103250,010000,68,0200,0
T1007,M2004,ACCT100195,DST300156,2026-01-14 09:54:00,301560,101263,010000,00,0200,0
T1007,M2012,ACCT100195,DST300172,2026-01-14 10:17:00,298946,100265,010000,00,0200,0
T1007,M2017,ACCT100195,DST300188,2026-01-14 10:19:00,299919,100481,400000,00,0200,0
T1007,M2000,ACCT100195,DST300124,2026-01-14 10:32:00,297913,101345,400000,51,0200,0
T1007,M2014,ACCT100195,DST300060,2026-01-14 11:49:00,316078,103323,010000,00,0200,0
T1007,M2019,ACCT100195,DST999999,2026-01-14 11:51:00,302054,103725,400000,00,0200,1
T1007,M2017,ACCT100195,DST999999,2026-01-14 11:53:00,314672,103726,400000,00,0200,1
T1007,M2016,ACCT100195,DST300091,2026-01-14 12:06:00,278439,100572,400000,00,0200,0
T1007,M2015,ACCT100195,DST300024,2026-01-14 14:55:00,289151,103831,010000,00,0200,0
T1007,M2002,ACCT100195,DST300061,2026-01-14 15:22:00,302696,100609,400000,00,0200,0
T1007,M2018,ACCT100195,DST300053,2026-01-14 18:55:00,295703,103881,400000,00,0200,0
T1007,M2017,ACCT100195,DST300107,2026-01-14 21:40:00,285113,104783,010000,00,0200,0
T1007,M2014,ACCT100195,DST300130,2026-01-14 22:54:00,308339,104958,010000,00,0200,0
T1010,M2018,ACCT100196,DST300030,2026-01-17 02:59:00,145679,101102,400000,00,0200,0
T1010,M2008,ACCT100196,DST300023,2026-01-17 04:04:00,155964,102112,400000,00,0200,0
T1010,M2008,ACCT100196,DST300037,2026-01-17 06:09:00,131586,103087,010000,00,0200,0
T1010,M2008,ACCT100196,DST300007,2026-01-17 07:10:00,101363,103111,400000,00,0200,0
T1010,M2010,ACCT100196,DST300065,2026-01-17 10:33:00,117250,104114,010000,00,0200,0
T1010,M2019,ACCT100196,DST300161,2026-01-17 14:17:00,123292,104523,010000,00,0200,0
T1027,M2015,ACCT100197,DST300197,2026-01-14 01:19:00,267830,100152,010000,00,0200,0
T1027,M2013,ACCT100197,DST300037,2026-01-14 01:19:00,240923,101619,010000,00,0200,0
T1027,M2018,ACCT100197,DST300149,2026-01-14 01:45:00,216543,102017,010000,51,0200,0
T1027,M2013,ACCT100197,DST300188,2026-01-14 02:06:00,239677,100773,400000,00,0200,0
T1027,M2018,ACCT100197,DST300113,2026-01-14 02:34:00,245145,102527,400000,00,0200,0
T1027,M2005,ACCT100197,DST300097,2026-01-14 02:53:00,226437,103868,400000,00,0200,0
T1027,M2001,ACCT100197,DST300111,2026-01-14 03:20:00,216818,102812,400000,00,0200,0
T1027,M2001,ACCT100197,DST300040,2026-01-14 03:42:00,248775,104146,400000,00,0200,0
T1027,M2009,ACCT100197,DST300088,2026-01-14 04:00:00,266621,104461,400000,00,0200,0
T1027,M2001,ACCT100197,DST300082,2026-01-14 05:37:00,269555,100911,400000,00,0200,0
T1027,M2006,ACCT100197,DST300196,2026-01-14 05:44:00,243954,103308,010000,00,0200,0
T1027,M2001,ACCT100197,DST300133,2026-01-14 05:46:00,257033,101211,400000,00,0200,0
T1027,M2015,ACCT100197,DST300190,2026-01-14 05:57:00,213866,104980,400000,00,0200,0
T1027,M2011,ACCT100197,DST300101,2026-01-14 07:18:00,233518,104147,400000,00,0200,0
T1027,M2012,ACCT100197,DST300031,2026-01-14 09:43:00,243255,103338,400000,00,0200,0
T1027,M2006,ACCT100197,DST300152,2026-01-14 10:05:00,262102,104180,400000,00,0200,0
T1027,M2002,ACCT100197,DST300189,2026-01-14 10:33:00,223079,103413,010000,00,0200,0
T1027,M2009,ACCT100197,DST300107,2026-01-14 11:36:00,203278,103424,400000,00,0200,0
T1027,M2005,ACCT100197,DST300064,2026-01-14 12:10:00,248500,104311,010000,00,0200,0
T1027,M2015,ACCT100197,DST300109,2026-01-14 13:00:00,213647,103554,010000,00,0200,0
T1020,M2006,ACCT100198,DST300050,2026-01-13 22:36:00,25588,100509,010000,00,0200,0
T1020,M2011,ACCT100198,DST300093,2026-01-13 23:41:00,22789,101750,010000,00,0200,0
T1020,M2010,ACCT100198,DST300074,2026-01-14 00:35:00,84529,101805,010000,00,0200,0
T1020,M2017,ACCT100198,DST300123,2026-01-14 01:26:00,63504,102938,010000,00,0200,0
T1020,M2019,ACCT100198,DST300146,2026-01-14 03:48:00,43478,103151,010000,00,0200,0
T1020,M2003,ACCT100198,DST300158,2026-01-14 03:55:00,47088,101843,400000,00,0200,0
T1020,M2008,ACCT100198,DST300161,2026-01-14 03:56:00,33885,102340,300000,55,0200,1
T1020,M2004,ACCT100198,DST300034,2026-01-14 03:57:00,24231,102341,300000,55,0200,1
T1020,M2002,ACCT100198,DST300065,2026-01-14 05:50:00,49111,103220,010000,00,0200,0
T1020,M2005,ACCT100198,DST300133,2026-01-14 09:09:00,75846,103520,400000,00,0200,0
T1020,M2010,ACCT100198,DST300128,2026-01-14 12:28:00,57393,103633,400000,00,0200,0
T1020,M2013,ACCT100198,DST300054,2026-01-14 12:56:00,89005,104144,010000,00,0200,0
T1020,M2017,ACCT100198,DST300179,2026-01-14 16:09:00,64764,104557,400000,00,0200,0
T1024,M2017,ACCT100199,DST300181,2026-01-17 00:29:00,174311,100081,400000,00,0200,0
T1024,M2004,ACCT100199,DST300128,2026-01-17 01:24:00,166571,102615,010000,00,0200,0
T1024,M2004,ACCT100199,DST300003,2026-01-17 01:40:00,165531,103583,010000,00,0200,0
T1024,M2000,ACCT100199,DST300186,2026-01-17 01:43:00,192833,103586,400000,00,0200,0
T1024,M2011,ACCT100199,DST300160,2026-01-17 02:13:00,193529,100411,010000,00,0200,0
T1024,M2011,ACCT100199,DST300095,2026-01-17 02:16:00,176302,103634,400000,00,0200,0
T1024,M2001,ACCT100199,DST999999,2026-01-17 02:18:00,190739,104693,400000,00,0200,1
T1024,M2005,ACCT100199,DST999999,2026-01-17 02:20:00,177053,104694,400000,00,0200,1
T1024,M2018,ACCT100199,DST300132,2026-01-17 02:28:00,193781,100962,400000,00,0200,0
T1024,M2001,ACCT100199,DST999999,2026-01-17 02:30:00,192846,101426,400000,00,0200,1
T1024,M2006,ACCT100199,DST999999,2026-01-17 02:32:00,164263,101427,400000,00,0200,1
T1024,M2010,ACCT100199,DST300177,2026-01-17 04:08:00,169628,101448,010000,00,0200,0
T1024,M2019,ACCT100199,DST300113,2026-01-17 04:40:00,176666,102312,400000,00,0200,0
T1024,M2003,ACCT100199,DST300197,2026-01-17 04:56:00,173631,102519,400000,00,0200,0
T1024,M2013,ACCT100199,DST300184,2026-01-17 07:45:00,143407,102502,400000,00,0200,0
T1005,M2016,ACCT100200,DST300171,2026-01-06 11:58:00,330686,100340,010000,00,0200,0
T1005,M2009,ACCT100200,DST300023,2026-01-06 12:00:00,382153,100400,400000,00,0200,0
T1005,M2002,ACCT100200,DST300169,2026-01-06 15:22:00,349457,101010,010000,00,0200,0
T1005,M2014,ACCT100200,DST300113,2026-01-06 15:37:00,355687,101234,400000,51,0200,0
T1005,M2013,ACCT100200,DST300126,2026-01-06 18:34:00,318537,101482,010000,00,0200,0
T1005,M2018,ACCT100200,DST300132,2026-01-06 21:17:00,382852,102006,400000,00,0200,0
T1005,M2009,ACCT100200,DST300044,2026-01-06 23:40:00,365993,102296,400000,00,0200,0
T1005,M2014,ACCT100200,DST300080,2026-01-07 01:21:00,362868,103055,010000,00,0200,0
T1005,M2005,ACCT100200,DST300061,2026-01-07 03:57:00,367954,103218,400000,00,0200,0
T1005,M2005,ACCT100200,DST300160,2026-01-07 06:34:00,333834,103324,400000,68,0200,0
T1005,M2007,ACCT100200,DST300003,2026-01-07 07:53:00,329281,103526,010000,00,0200,0
T1007,M2011,ACCT100200,DST300044,2026-01-07 07:58:00,343055,103728,010000,00,0200,1
T1007,M2008,ACCT100200,DST300029,2026-01-07 08:11:00,342267,103949,400000,00,0200,0
T1007,M2002,ACCT100200,DST300007,2026-01-07 09:15:00,339944,104072,010000,51,0200,0
T1007,M2005,ACCT100200,DST300176,2026-01-07 11:40:00,337793,104109,010000,68,0200,0
T1007,M2004,ACCT100200,DST300016,2026-01-07 14:04:00,338804,104154,400000,00,0200,0
T1007,M2008,ACCT100200,DST300107,2026-01-07 16:44:00,323907,104376,010000,00,0200,0
T1007,M2013,ACCT100200,DST300129,2026-01-07 20:19:00,354156,104790,400000,00,0200,0
T1003,M2002,ACCT100201,DST300031,2026-01-18 01:32:00,70864,100297,400000,00,0200,0
T1003,M2011,ACCT100201,DST300042,2026-01-18 02:02:00,67289,100906,400000,68,0200,0
T1003,M2007,ACCT100201,DST300055,2026-01-18 02:38:00,45778,103296,010000,00,0200,0
T1003,M2011,ACCT100201,DST300165,2026-01-18 04:07:00,56041,103686,010000,00,0200,0
T1003,M2008,ACCT100201,DST300195,2026-01-18 05:49:00,72198,100927,010000,00,0200,0
T1003,M2003,ACCT100201,DST300175,2026-01-18 06:43:00,117935,104242,010000,00,0200,0
T1003,M2013,ACCT100201,DST300072,2026-01-18 07:02:00,48217,101067,010000,00,0200,0
T1003,M2011,ACCT100201,DST300010,2026-01-18 07:42:00,55335,104394,400000,00,0200,0
T1003,M2015,ACCT100201,DST300105,2026-01-18 10:04:00,83052,104445,010000,00,0200,0
